OrderID,CustomerName,Gender,Email,Phone,Product,Category,SubCategory,Quantity,UnitPrice,TotalAmount,OrderDate,ShipDate,Region,PaymentMode,City,State
ORD101843,Riley  Mehta,Female,riley@mailinator.com,-1274490212,mango smoothie,Beverages,Smoothie,4,577.4,2309.6,09 09 23,05 07 2024,CENTRAL,Cashier,Lucknow ,Utt@r Pr@desh
ORD104734,Cameron  Bose,MALE,cameron.12@mailinator.com,8422085134,CHOCOLATE CAKE,Dessert,Cake,6,656.86,3941.16,"Jan 01, 2026",,East  ,Online,Hyderabad ,Telangana
ORD102081,KAI Shah,Non-binary,,-4871085503,Chicken Burger,Food,Burger,3,641.6,1924.8,2026.05.19,30-Dec-24,west,UPI ,Bengaluru ,K@rn@t@k@
ORD102272,Drew Bose,Non-binary,drew@example.com,-9777530243,Latte,Beverages,Coffee,4,188.68,754.72,1748649600,10 12 24,west,ON line,Bengaluru,Karnataka
ORD101010,CHARLIE Agarwal,,charlie.12@mailinator.com,9419070441,CHEESE FRIES,Food,Sides,5,232.59,1162.95,1717804800,08-Feb-22,North-Zone,ON line,Delhi,Delhi
ORD104614,Sasha kapoor,female,sasha80@yahoo.com,8809587092,PEPPERONI PIZZA,Food,Pizza,3,1015.66,3046.98,"May 05, 2026","May 26, 2025",central,CASH,Delh1,delhi
ORD103811,Kai  Bose,FEMALE,kai.12@hotmail.com,-8552212486,Mango Smoothie ,Beverages,Smoothie,2,₹887.98,1775.96,2026-04-20T00:00:00,09.12.25,south,ONLINE,Pune,MAHARASHTRA
ORD104648,Devin  Verma,Male,devin12@mailinator.com,-8286452907,mango smoothie,Beverages,Smoothie,1,545.05,545.05,05-14-26,10 12 2025,East  ,UPI,ahmedabad,gujarat
ORD104539,Riley iyer,MALE,riley.@yahoo.com,-9659286242,Tandoori Chick3n,Food,Main,5,127.74,638.7,04-08-2022,06-03-2024,EAST,OnLine,Lucknow,UTTAR PRADESH
ORD103049,Kai singh,female,kai.@hotmail.com,91076,Garlic Bread,Food,Sides,5,641.78,4839.25,1687219200,,NORTH,UPI ,Delhi ,DELHI
ORD100035,Sasha  Nath,nb,sasha.x@mailinator.com,,MANGO SMOOTHIE,Beverages,Smoothie,5,1164.1,5820.5,02-07-2024,2025 03 07,Central,upi,CHENNAI,Tamil Nadu
ORD101188,Riley shah,Female,riley95@hotmail.com,8659618102,Paneer Wrap ,Food,Wrap,1,353.57,5303.55,11-04-2023,06 11 24,Wes,online ,chennai,tamil nadu
ORD102012,Morgan  Agarwal,F,morgangmailcom,(950) 5848383,ESPRESSO,Beverages,Coffee,2,605.67,1211.34,"Jul 31, 2023",1701820800,North  ,online,Hyderabad,TELANGANA
ORD100762,skyler Agarwal,,skyler.12@outlook.com,-7184644599,Paneer Wrap,Food,Wrap,1,750.8,750.8,2025.12.18,09-Nov-23,East-Zone,NET BANKING,Nagpur,MAHARASHTRA
ORD105000,CASEY Sharma,male,casey.x@company.co,-8645999854,Espresso ,Beverages,Coffee,4,499.81,1999.24,"Dec 18, 2023",2025-01-06T00:00:00,EAST,on line,Nagpur,maharashtra
ORD101583,AVERY Desai,Female,avery.12@gmail.com,-3751692120,PEPPERONI PIZZA,Foodg,Pizza,1,382.49,382.49,2024.04.19,,north ,on line,Delh1,Delhi 
ORD101944,Cameron  Chaudhary,female,cameron5@company.co,-1405232689,latte,Beverages,Coffee,1,750.05,750.05,13-Apr-26,29-08-2024,West-Zone,Cash ,Ja1pur,rajasthan
ORD102663,Cameron verma,,camerongmail.com,7756022840 ext 244,Cok3 500ml,Beverages,Soft Drink,2,426.47,852.94,1716163200,,north ,Net Banking,Bengaluru,Karnataka 
ORD103394,Drew Joshi,female,drew.12@gmail.com,,cheese fries,Food,Sides,5.5,431.05,2370.78,21.04.2026,06-03-2025,Sou,Net Banking ,Pune,maharashtra
ORD100179,Lee joshi,female,lee.12@outlook.com,6391663395,Pepperoni Pizza ,Food,Pizza,6,1141.71,6850.26,29-01-2027,10-06-2024,South,OnLine,BENGALURU,karnataka
ORD102108,Alex iyer,Unknown,alex@.com,-9143497259,Chicken Burger,Food,Burger,2,906.43,1812.86,24-06-2026,2023 07 19,North-Zone,Cashier,delhi,DELHI
ORD104334,Quinn  Bose,F ,quinn.@company.co,72401,PANEER WRAP,Food,Wrap,4,317.62,1270.48,2023.07.07,05 03 2025,EAST,net banking,Ja1pur,R@j@sth@n
ORD102562,charlie Shah,Male,charlie.12@company.co,(691) 7075036,GARLIC BREAD,Food,Sides,4,489.94,1959.76,,13-May-24,north ,Cashier,Nagpur ,MAHARASHTRA
ORD100706,jordan Bose,male,jordan.12@yahoo.com,-7297232441,P3pp3roni Pizza,Food,Pizza,3,1083.82,3251.46,2022 06 23,,SOUTH,Net Banking,BENGALURU,Karnataka
ORD104341,Sam  Mehta,MALE,sam.@yahoo.com,9140916599 ext 186,Paneer Wrap ,Foodg,Wrap,6,667.59,4005.54,26.11.2025,2023-10-17T00:00:00,east,ON line,KOLKATA,west bengal
ORD103434,Taylor iyer,nb,taylor.@yahoo.com,9066389001,CHOCOLATE CAKE,Dessert,Cake,2,946.5,1893,09 19 23,"Jul 23, 2026",Central,OnLine,JAIPUR,rajasthan
ORD104267,SAM Bose,FEMALE,sam30@outlook.com,(903) 6401020,Cok3 500ml,Beverages,Soft Drink,5,751.11,3755.55,,12.18.25,Sou,Cash ,Pune,M@h@r@shtr@
ORD102304,Jesse  Iyer,,jessegmailcom,8564998172 ext 62,Espresso,Beverages,Coffee,6,1028.57,6171.42,30-Aug-25,31-10-2025,East,ON line,JAIPUR,Rajasthan
ORD104457,CHARLIE Iyer,,charlie@.com,6154048984,Margh3rita Pizza,Food,Pizza,5,47,235,15-Feb-24,13-May-23,South region,Cash ,Jaipur,RAJASTHAN
ORD103291,QUINN Singh,nb,quinn68@company.co,81068,Ch33s3 Fri3s,Food,Sides,2,54.57,109.14,04 07 2024,27.09.2023,South region,ON line,Kolkata ,west bengal
ORD103957,kris Sharma,FEMALE,krisgmail.com,6876721116,Veg Burger ,Food,Burger,4,1032.03,4128.12,2023.07.26,1782691200,North region,NET BANKING,Kolkata ,WEST BENGAL
ORD104415,MORGAN Chaudhary,Female,morgan.x@outlook.com,(984) 3011791,Pepperoni Pizza,Food,Pizza,1,1045.2,1045.2,04 24 25,"Jul 22, 2025",NORTH,Cash ,nagpur,Maharashtra 
ORD103186,Sasha Rao,nb,sasha.@hotmail.com,7307899884 ext 666,Orange Juice ,Beverages,Juice,3,700.12,2100.36,24-05-2027,,Central,Cashier,Lucknow ,Utt@r Pr@desh
ORD100123,Angel  Rao,Unknown,angel.x@yahoo.com,+91 7708879427,CHICKEN BURGER,Food,Burger,5,₹442.86,2214.3,13-Aug-25,06-11-2023,west,on line,ahmedabad,Guj@r@t
ORD103322,parker Mehta,Fem,,8064612977 ext 161,GARLIC BREAD,Food,Sides,5,365.38,1826.9,03-09-2026,2024.04.02,South region,Cash ,Mumbai,maharashtra
ORD101297,Sasha iyer,FEMALE,sasha.@gmail.com,-5660371297,Butter Naan ,Food,Bread,4,1019.9,4079.6,04-04-2023,06-12-2026,North-Zone,online ,pune,MAHARASHTRA
ORD100727,JORDAN Patel Jr,Non-binary,jordan.@mailinator.com,-5968754008,CHOCOLATE CAKE,Dessert,Cake,6,504.56,4769.9,"Aug 11, 2025",1776470400,north ,Cashier,mumbai,maharashtra
ORD104262,Morgan Patel,female,morgan.x@mailinator.com,-7542268926,mango smoothie,Beverages,Smoothie,4,580.09,2320.36,2025-04-08T00:00:00,2024.04.16,WEST,Net Banking,Mumba1,M@h@r@shtr@
ORD103301,PARKER Gupta,FEMALE,parker.12@hotmail.com,-9248225158,Coke 500ml ,Beverages,Soft Drink,2,545.36,693.3,11.14.26,25.03.2024,West  ,Cash ,Mumba1,Maharashtra 
ORD101100,HARPER Nair,Female,harper.x@mailinator.com,-6963429197,LATTE,Beverages,Coffee,6,363.73,2182.38,1733788800,2023 08 22,south,OnLine,Ahmedabad,Gujarat 
ORD102510,jamie Khan,F ,jamie.@company.co,,garlic bread,Food,Sides,3,404.52,1213.56,29-06-2025,15-Jun-25,East-Zone,OnLine,Pune,M@h@r@shtr@
ORD104671,Alex Kulkarni,Male,alex.12@mailinator.com,-6141212355,margherita pizza,Food,Pizza,3,211.27,633.81,28-01-2026,25-12-2021,Cen,on line,Ahmedabad,GUJARAT
ORD100520,ALEX Bose,female,alex.12@gmail.com,6526304466,Butter Naan,Food,Bread,5,1080.82,5404.1,18-10-2023,"Feb 09, 2026",north ,cash,Lucknow,Utt@r Pr@desh
ORD101379,Robin  Mehta,M,robin.@outlook.com,81365,coke 500ml,Beverages,Soft Drink,6,298.15,2294.23,12.03.25,03-12-2023,East region,ON line,KOLKATA,West Bengal 
ORD102764,Quinn  Nath,F ,quinn.@company.co,8101041852,Chocolate Cake,Dessert,Cake,2,234.3,468.6,08-05-2026,22-04-2025,north,online ,Chennai ,TAMIL NADU
ORD104492,Rowan Khan,Fem,rowan.x@yahoo.com,(929) 8705313,Chocolate Cake,Dessert,Cake,5,797.06,3985.3,2026 10 13,2026 08 15,east,UPI,Hyderabad,Telangana 
ORD102773,Kris  Rao,female,kris.x@outlook.com,7319147727,Butter Naan,Food,Bread,5,1106.84,5534.2,20-Nov-26,09-07-2025,WEST,Cash ,kolkata,West Bengal
ORD102918,Drew Bose,male,,-9834126727,butter naan,Food,Bread,5,294.09,1470.45,,04-16-26,South,OnLine,nagpur,Maharashtra
ORD102964,Jordan  Rao,Unknown,jordan.12@yahoo.com,70662,Garlic Bread ,Food,Sides,2,322.28,644.56,"May 22, 2024",01-27-23,South,on line,chennai,Tamil Nadu
ORD103517,Kai Joshi,F ,kai.x@mailinator.com,(645) 8320857,paneer wrap,Food,Wrap,5,963.79,4818.95,2025.04.14,2025-03-27T00:00:00,WEST,CASH,Kolkata,west bengal
ORD101141,Harper joshi,male,harper.12@hotmail.com,9047359754 ext 686,cheese fries,Food,Sides,2,354.92,709.84,,14-Apr-23,north ,Cash ,Lucknow ,Uttar Pradesh 
ORD103202,Taylor agarwal,female,taylor.@yahoo.com,78462,Garlic Bread ,Food,Sides,4,169.98,679.92,27 09 2025,20.10.2025,West region,cash,Chennai ,tamil nadu
ORD101686,Rowan bose,MALE,rowan.@yahoo.com,93464,Paneer Wrap,Food,Wrap,5,1129.55,5647.75,11-11-2024,10-Dec-24,East region,online ,HYDERABAD,Tel@ng@n@
ORD101247,charlie Mehta,Female,charlie.@outlook.com,7418880578 ext 852,Chocolate Cake,Dessert,Cake,3,1029.02,3087.06,08-18-23,11.29.25,north ,on line,PUNE,Maharashtra
ORD104989,Jamie Nath,,jamie@hotmail.com,-6123061124,Chick3n Burg3r,Food,Burger,6,783.05,4698.3,,1695945600,North,ON line,Nagpur,Maharashtra 
ORD103426,Sam kapoor,female,sam17@gmail.com,-1137361733,CHEESE FRIES,Food,Sides,3,255.47,766.41,,21-01-2023,Central  ,online ,Pune ,Maharashtra 
ORD101792,Devin Shah,Fem,devin.12@yahoo.com,63619,PEPPERONI PIZZA,Food,Pizza,3,1033.15,4206.42,13-Nov-26,05 25 25,North-Zone,Net Banking ,Nagpur,Maharashtra
ORD104132,Sasha Singh Jr,FEMALE,sasha.12@mailinator.com,+91 9165168672,Garlic Bread ,Food,Sides,5,358.88,1794.4,04-11-2022,12 28 22,SOUTH,Cash ,Lucknow,uttar pradesh
ORD103844,QUINN Dutta,Female,quinn@company.co,+91 8898712547,mango smoothie,Beverages,Smoothie,1,48.36,48.36,17-Oct-25,28-08-2024,South region,Online,Kolkata,West Beng@l
ORD102453,parker Khan,M,,83417,Chocolat3 Cak3,Dessert,Cake,3,1067.35,3202.05,19-12-2023,"Jan 20, 2025",east,on line,MUMBAI,MAHARASHTRA
ORD104559,Kris Verma,nb,kris.@yahoo.com,9132699737,Pepperoni Pizza,Food,Pizza,4,331.06,1324.24,23-10-2025,,central,upi,kolkata,West Bengal
ORD104694,CASEY Rao,,casey.@outlook.com,8029877801,MANGO SMOOTHIE,Beverages,Smoothie,2,478.2,1372.22,20-02-2025,1729728000,East region,OnLine,jaipur,RAJASTHAN
ORD104360,kai Kulkarni,male,kai.12@gmail.com,-9005802408,pepperoni pizza,Food,Pizza,2,646.43,1292.86,04 02 2023,1662595200,Central,Card,nagpur,MAHARASHTRA
ORD101472,Cameron  Khan,M,cameron.@hotmail.com,96666,Orange Juice,Beverages,Juice,2,581.63,1163.26,26-08-2026,08 13 25,West  ,Net Banking ,Lucknow,uttar pradesh
ORD100455,Lee  Nath,Male,lee.@outlook.com,+91 7550425631,veg burger,Food,Burger,4,423.84,1695.36,09 10 2024,1782000000,north ,OnLine,Nagpur ,MAHARASHTRA
ORD102830,alex Singh,Female,alex.x@gmail.com,(889) 8565615,CHEESE FRIES,Food,Sides,6,982.26,5893.56,2024.04.22,08-01-2024,north ,Card,PUNE,Maharashtra
ORD101382,Harper bose,Unknown,harper@hotmail.com,-1382878818,Butt3r Naan,Food ,Bread,1,226.13,218.36,04 14 26,04-28-27,Wes,on line,kolkata,West Bengal
ORD102399,JESSE Shah,Fem,jesse2@hotmail.com,(934) 6064845,V3g Burg3r,Food,Burger,2,1151.85,2303.7,22-10-2026,,CENTRAL,UPI,CHENNAI,TAMIL NADU
ORD103439,SAM Chaudhary,FEMALE,sam.12@gmail.com,-9695714714,Paneer Wrap ,Food,Wrap,6,510.63,3063.78,2022-07-19T00:00:00,2023-09-18T00:00:00,Central  ,OnLine,ahmedabad,Gujarat 
ORD100272,lee Nair,Male,leegmail.com,6910436665 ext 293,Chocolat3 Cak3,Dessert,Cake,4,152.39,742.02,02.23.24,2025.05.30,South-Zone,online,Nagpur,Maharashtra
ORD101053,Drew  Sharma,female,drew.@outlook.com,7849298993,Orange Juice ,BEVERAGES,Juice,5,901.34,63093.8,27-Nov-22,16.11.2024,Nor,online ,Hyderabad,TELANGANA
ORD100808,Quinn Joshi,FEMALE,quinn.x@example.com,6025183957,Orang3 Juic3,Beverages,Juice,3,1061.77,3185.31,12-Feb-25,,East-Zone,online ,Delh1,Delhi
ORD102942,ALEX Sharma,Male,alex.12@company.co,(787) 9739424,Tandoori Chicken ,Food,Main,6,194.01,1164.06,2025-05-31T00:00:00,23-10-2023,north ,CASH,CHENNAI,tamil nadu
ORD103446,SAM Agarwal,female,sam@mailinator.com,-9620203601,Paneer Wrap,Food,Wrap,3,274.7,824.1,"Nov 03, 2025",1735430400,North,Cashier,Delhi ,Delhi 
ORD100997,Jesse Verma,female,jesse.12@company.co,+91 8251140103,Espresso ,Beverages,Coffee,2,758.5,1517,2027-05-09T00:00:00,20-12-2024,North  ,Cash ,hyderabad,Tel@ng@n@
ORD104897,Devin Agarwal,female,devin.x@outlook.com,89052,Butt3r Naan,Foodg,Bread,6,926.38,5558.28,,15-Apr-24,SOUTH,Online ,pune,Maharashtra 
ORD101570,angel Patel,M,angel94@mailinator.com,(718) 3518067,Veg Burger ,Food,Burger,3,1162.98,3488.94,"Dec 22, 2024",23-03-2026,west,OnLine,Mumbai ,M@h@r@shtr@
ORD101424,QUINN Chaudhary,Male,quinn.com,6259719022 ext 657,Chicken Burger,Food,Burger,1,891.83,891.83,07-01-2023,11-Jan-26,West,Cashier,Hyderabad,Tel@ng@n@
ORD102208,Riley gupta,Unknown,riley.x@mailinator.com,-2486952814,mango smoothie,Beverages ,Smoothie,5,834.72,4173.6,17-Aug-24,01.03.25,EAST,Cash ,Chennai,TAMIL NADU
ORD101274,Quinn Gupta,MALE,quinn.x@gmail.com,8518691357,Pan33r Wrap,Food,Wrap,2,₹317.67,786.79,04 24 26,08 05 2025,West  ,ON line,AHMEDABAD,Gujarat
ORD100084,Devin kapoor,F,devin.x@example.com,85418,Latte ,Beverages,Coffee,2,922.2,1844.4,10-04-2024,,West,UPI,Chennai,tamil nadu
ORD104064,DREW Iyer,Male,drew.x@gmail.com,-9526047283,Tandoori Chicken,Food,Main,50,577.49,28874.5,2024-11-24T00:00:00,2023.06.08,Central region,Cashier,Pune ,Maharashtra 
ORD104817,morgan Mehta,Male,morgan.12@outlook.com,,Espresso,Beverages,Coffee,6,1187.95,7127.7,"Jun 27, 2023",17-04-2023,Central-Zone,Cashier,Hyderabad,Telangana 
ORD103172,Morgan Desai Jr,nb,morgan.x@gmail.com,-8558379605,PEPPERONI PIZZA,Food,Pizza,5,658.58,5302.46,2023.11.05,"Jun 08, 2025",north ,Cashier,Hyderabad,TELANGANA
ORD102705,Charlie chaudhary,MALE,charlie.x@yahoo.com,-2148726031,Chocolate Cake,Dessert,Cake,6,830.53,4983.18,11-08-2023,15-04-2024,north,CARD,chennai,Tamil Nadu
ORD104544,PARKER Kapoor Jr,Non-binary,parker.12@mailinator.com,+91 9834460756,Pan33r Wrap,Food,Wrap,ten,₹328.30,N/A,,,East,on line,hyderabad,Tel@ng@n@
ORD101480,Angel Dutta,,angel.@outlook.com,-9764433755,Tandoori Chicken ,Food,Main,2,675.16,2282.61,2023-05-13T00:00:00,10-09-2027,central,NET BANKING,kolkata,WEST BENGAL
ORD102915,CAMERON Dutta,Unknown,camerongmailcom,8589432403,Paneer Wrap,Food,Wrap,1,1001.4,1370.66,"Mar 05, 2027",18-02-2026,EAST,Cashier,Chenna1,Tamil Nadu
ORD102999,Jamie  Rao,Female,jamie.@outlook.com,,chicken burger,Food,Burger,1,645.47,878.53,2022-10-06T00:00:00,1755043200,North  ,CASH,Delhi,Delhi 
ORD104409,sam Rao,male,samgmailcom,6590211734,butter naan,food,Bread,2,902.48,1804.96,09-18-25,26-10-2024,Eas,Cash ,mumbai,Maharashtra 
ORD101828,Jamie Verma,Female,jamie.12@outlook.com,,PANEER WRAP,Food,Wrap,6,1160.83,4367.47,02 22 27,,North-Zone,OnLine,Hyderabad,telangana
ORD102133,Sasha  Nath,Unknown,sasha@hotmail.com,(801) 7314134,Garlic Bread ,Food,Sides,1,₹176.42,176.42,2025-04-27T00:00:00,16.01.2027,north ,OnLine,Jaipur,Rajasthan 
ORD102259,Kai  Agarwal,male,kai.12@gmail.com,64129,V3g Burg3r,Food,Burger,2,1165.5,2331,05.23.26,"Oct 21, 2024",EAST,Cashier,chennai,tamil nadu
ORD101151,kai Desai,FEMALE,kai.x@yahoo.com,+91 9276141335,Cheese Fries ,Food,Sides,3,263.26,789.78,18-10-2024,"Oct 02, 2025",Cen,Cash ,JAIPUR,RAJASTHAN
ORD101877,rowan Gupta,F ,rowan.@mailinator.com,(792) 4899961,Cok3 500ml,Beverages,Soft Drink,3,793.83,2381.49,2022-09-23T00:00:00,05.01.2025,Central-Zone,card,bengaluru,Karnataka 
ORD100457,Parker  Desai,nb,parker.x@mailinator.com,6906270390,espresso,Beverages,Coffee,4,710.86,2843.44,2025 06 30,,Central  ,CARD,Ahmedabad,Gujarat
ORD103480,drew Shah,Fem,drew.@gmail.com,,CHICKEN BURGER,Food,Burger,3,236.41,709.23,2024-03-28T00:00:00,02-Jul-26,South region,Card,Kolkata,WEST BENGAL
ORD100717,Quinn  Joshi,Non-binary,quinn.12@mailinator.com,63103,PEPPERONI PIZZA,Food,Pizza,4,846.9,2670.6,05/13/24,"May 31, 2025",East region,Net Banking,Mumba1,Maharashtra
,,,,,,,,,,,,,,,,
ORD102732,kai Nath,F ,kai.com,-7974489297,V3g Burg3r,Food,Burger,6,517.9,3107.4,06-03-2024,09-15-25,Eas,Net Banking,nagpur,MAHARASHTRA
ORD104898,charlie Nair,F,charlie.12@example.com,+91 7601872827,Mango Smoothi3,Beverages,Smoothie,6,1163.72,6982.32,26-03-2024,23-Jul-26,north ,OnLine,chennai,tamil nadu
ORD103037,Cameron desai,Male,cameron.x@hotmail.com,+91 9525719513,Chocolate Cake ,Dessert,Cake,4,1068.47,4273.88,03 24 24,"Feb 29, 2024",East,Card ,JAIPUR,R@j@sth@n
ORD102097,Alex mehta,M,alexgmail.com,(954) 6248922,Ch33s3 Fri3s,Food,Sides,1,858.11,858.11,11-Jul-24,21-08-2024,Nor,online,Mumba1,Maharashtra
ORD101803,Casey shah,Female,casey.12@gmail.com,6119024834 ext 834,CHEESE FRIES,Food,Sides,5,741.53,3707.65,2025 11 02,,west,on line,Chenna1,Tamil Nadu 
ORD100752,Angel kulkarni,Unknown,angel.x@example.com,-6355677597,Mango Smoothie ,Beverages,Smoothie,2,45.81,91.62,2024-06-20T00:00:00,09 25 26,Nor,OnLine,Bengaluru,KARNATAKA
ORD103295,JORDAN Kapoor,Non-binary,jordan.12@gmail.com,68349,Mango Smoothie ,Beverages,Smoothie,500,1130.33,565165,02-09-2024,30-11-2024,west,UPI,Pune,M@h@r@shtr@
ORD103413,ROBIN Shah,female,robin86@hotmail.com,6380352731,garlic bread,Food,Sides,4,225,900,"Sep 17, 2025",,north ,UPI ,Lucknow ,uttar pradesh
ORD103735,TAYLOR Patel,,taylor49@yahoo.com,-6605019694,P3pp3roni Pizza,Food,Pizza,4,1144.33,4577.32,,2024 10 04,South-Zone,Cashier,PUNE,Maharashtra 
ORD101498,Jesse Singh,F,jesse.@yahoo.com,81306,Tandoori Chicken ,Food,Main,4,230.74,922.96,03-08-2022,2024.09.29,West-Zone,Card ,Jaipur ,Rajasthan
ORD102889,Lee Kapoor,Fem,lee.x@yahoo.com,85267,ORANGE JUICE,Beveragess,Juice,6,217.15,1302.9,17-08-2024,2024 09 22,north ,Cash,HYDERABAD,Telangana
ORD102622,Jamie Patel,F,jamie.@example.com,60955,Mango Smoothie,B3v3rag3s,Smoothie,2,135.6,271.2,2024 04 29,05.24.25,West region,upi,Delhi ,delhi
ORD103443,Jesse patel,Female,jesse.x@yahoo.com,-9671780397,Paneer Wrap,Food,Wrap,1,₹96.16,96.16,2023-06-18T00:00:00,07-Jun-25,SOUTH,on line,Delhi ,Delhi
ORD101531,Taylor verma,Fem,taylor.@example.com,9028123466,Cheese Fries ,Food,Sides,6,"1,115.00",6690,,30-09-2025,north,net banking,Nagpur ,Maharashtra 
ORD100320,Casey  Gupta,Male,casey.@yahoo.com,-5051173494,COKE 500ML,Beverages,Soft Drink,6,858.86,5153.16,2023 09 11,14-03-2024,north ,card,Kolkata,WEST BENGAL
ORD102872,Angel  Gupta,male,angel49@gmail.com,-6678255270,Veg Burger ,Food,Burger,3,173.24,519.72,09/25/23,"Mar 16, 2024",Central  ,online,kolkata,WEST BENGAL
ORD100411,Skyler nath,Unknown,,-8147461416,orange juice,Beverages,Juice,5,721.06,3605.3,,2022-05-17T00:00:00,West region,net banking,Pune,Maharashtra 
ORD102701,AVERY Iyer,F ,avery@.com,8263980458,Coke 500ml ,Beverages,Soft Drink,1,₹1155.08,1587.82,28-11-2022,"Dec 09, 2026",south,on line,hyderabad,TELANGANA
ORD104459,HARPER Desai,F ,harper.x@hotmail.com,8019913326 ext 466,Latt3,Beverages,Coffee,2,473.52,947.04,"May 02, 2022",08-08-2026,North,Card ,jaipur,Rajasthan
ORD101025,casey Mehta,F ,casey.x@example.com,7097990670 ext 506,Butter Naan,food,Bread,6,1076.22,6457.32,09-05-2022,16-08-2024,Central,OnLine,Lucknow ,Uttar Pradesh 
ORD100310,charlie Joshi,Fem,charlie.@gmail.com,64375,Orang3 Juic3,Beverages,Juice,2,1046.99,2093.98,,26-02-2024,North  ,CARD,Bengaluru,karnataka
ORD103443,Jesse Kapoor,F,jesse.@company.co,+91 8032693011,ESPRESSO,Beverages,Coffee,3,77.26,231.78,08-01-2026,30-05-2022,South-Zone,Online ,DELHI,delhi
ORD104399,parker Singh,Male,parker.@gmail.com,+91 8806489959,Tandoori Chicken ,Food,Main,4,434.59,1738.36,"Feb 28, 2024",16-07-2025,West-Zone,OnLine,Ahmedabad,GUJARAT
ORD100358,Parker  Sharma,nb,parker.@company.co,(838) 5515309,Espresso ,Beverages,Coffee,1,689.55,689.55,22-07-2023,05.07.2023,Central region,Cashier,kolkata,West Bengal 
ORD101033,ANGEL Joshi,female,angel.12@hotmail.com,+91 9437638887,Pepperoni Pizza,Food,Pizza,2,275.76,551.52,2025-08-11T00:00:00,2025 07 20,South  ,online ,Pune,M@h@r@shtr@
ORD100229,Morgan singh,female,morgan.x@mailinator.com,9331818614,ESPRESSO,Beverages,Coffee,1,477.78,477.78,03-08-2024,10-May-24,north,Cash ,Mumbai ,Maharashtra 
ORD104674,CASEY Chaudhary,female,casey@gmail,(891) 2622481,Pan33r Wrap,Food,Wrap,3,₹67.57,202.71,1676764800,21-01-2025,SOUTH,Cash ,LUCKNOW,Utt@r Pr@desh
ORD100980,DEVIN Khan,FEMALE,devin.12@hotmail.com,(832) 3188785,chicken burger,Food,Burger,4,757.84,3031.36,2025 09 06,28-10-2026,Sou,OnLine,Lucknow,uttar pradesh
ORD103554,Parker kulkarni,male,parker.12@outlook.com,+91 8030972947,Pepperoni Pizza,Food,Pizza,5,260.67,1303.35,01.06.24,1710979200,CENTRAL,Cash ,Nagpur,Maharashtra 
ORD101114,devin Kapoor,F ,devin.x@company.co,(701) 9044871,ESPRESSO,Beverages,Coffee,4,172.75,691,"Jun 03, 2023",2025 01 28,Nor,cash,Ahmedabad,GUJARAT
ORD101130,Devin  Kapoor,nb,,+91 9304074383,Veg Burger,Foods,Burger,5,754.06,3770.3,2026-11-06T00:00:00,13-02-2025,West,Net Banking ,JAIPUR,Rajasthan 
ORD103940,Harper gupta,M,harper.x@example.com,7024421912 ext 165,Espresso ,Beverages,Coffee,3,1039.35,3118.05,2023.10.06,2023.03.24,West,Cashier,Lucknow,Uttar Pradesh
ORD101830,Angel kapoor,Fem,,-5364729138,Garlic Br3ad,Food,Sides,1,314.3,393.85,,05-Sep-25,Nor,Net Banking,Nagpur ,M@h@r@shtr@
ORD100363,Harper Singh,nb,harper.@mailinator.com,+91 8924467295,Garlic Bread,Food,Sides,5,498.09,2490.45,2024 11 25,"Jul 04, 2022",South,UPI,pune,Maharashtra 
ORD102569,Casey Desai,Female,casey.@yahoo.com,7538074751 ext 732,Coke 500ml ,Beverages,Soft Drink,4,839.81,2305.78,10-10-2024,08-09-2025,Eas,UPI,Nagpur ,Maharashtra
ORD101869,ROWAN Shah,MALE,rowan@gmail,-9516133110,margherita pizza,Food,Pizza,2,349.28,448.48,,05.05.2024,WEST,ON line,PUNE,M@h@r@shtr@
ORD104127,ROWAN Khan,Female,rowan@gmail,-7746718261,LATTE,Beverages,Coffee,6,669.41,4016.46,"Jan 29, 2024",03-01-2025,South  ,on line,Mumba1,MAHARASHTRA
ORD100028,ANGEL Joshi,female,angel77@company.co,-8218897058,CHICKEN BURGER,Food,Burger,6,559.88,2964.59,02/24/26,"Sep 28, 2024",Wes,Card ,BENGALURU,karnataka
ORD104848,Kai Nair,F,kai.12@company.co,7893645241,V3g Burg3r,Food,Burger,6,602.94,3617.64,09-04-2025,"May 17, 2027",north ,ON line,Hyderabad ,Telangana
ORD102513,Cameron  Verma,,cameron.12@yahoo.com,(748) 9226853,Tandoori Chicken ,Food,Main,1,228.85,228.85,25-12-2023,05-22-26,North region,ON line,LUCKNOW,uttar pradesh
ORD104639,Parker desai,Male,parker.@outlook.com,6875932004,MANGO SMOOTHIE,Beverages,Smoothie,4,1018.99,4075.96,23.11.2025,"Jun 30, 2024",NORTH,UPI,Pune,M@h@r@shtr@
ORD100922,MORGAN Joshi,nb,morgan.@outlook.com,8720985935 ext 244,Coke 500ml,Beverages,Soft Drink,3,253.73,761.19,28 12 2026,17-10-2025,North  ,online ,Bengaluru,karnataka
ORD103922,Avery nair,M,avery.@hotmail.com,-9820164365,CHEESE FRIES,Food,Sides,6,92.59,731.19,10-06-2023,1739750400,North-Zone,Net Banking ,Mumbai,Maharashtra
ORD104696,ALEX Joshi,F ,alex.com,-7293092560,ORANGE JUICE,Beverages,Juice,6,274.38,1646.28,18.05.2024,1807142400,East  ,card,Mumbai ,maharashtra
